X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,y
0.033333333,0,0.026666667,0.006666667,0.07,0.01,0.003333333,0.013333333,0.01,0,0.103333333,0.006666667,0.023333333,0.023333333,0.026666667,0,0,0.336666667,0,0.023333333,0.003333333,0.15,0,0.016666667,0.026666667,0.02,0,0.016666667,0,0.05,0,0,3
0.036458333,0.010416667,0,0.171875,0.015625,0.010416667,0,0.140625,0.03125,0,0.109375,0,0,0,0,0,0,0.192708333,0,0,0,0.171875,0.015625,0,0.010416667,0,0,0.041666667,0,0.041666667,0,0,3
0,0.026041667,0.286458333,0,0.036458333,0.052083333,0,0,0,0,0.03125,0.005208333,0,0.026041667,0,0.005208333,0,0.25,0,0.005208333,0,0.171875,0,0,0,0,0,0,0,0.104166667,0,0,3
0.015625,0.041666667,0.020833333,0.005208333,0.046875,0.09375,0,0,0.026041667,0,0.020833333,0,0.005208333,0,0,0.005208333,0,0.109375,0.010416667,0.072916667,0.005208333,0.244791667,0.015625,0.015625,0,0.005208333,0,0,0,0.197916667,0,0.041666667,3
0,0.02,0.01,0.13,0,0.01,0,0.01,0.27,0,0.29,0,0,0.05,0,0,0,0.01,0.02,0,0,0.09,0,0,0,0,0,0,0,0.09,0,0,3
0.028571429,0,0,0,0.028571429,0.014285714,0,0,0,0,0.014285714,0,0.171428571,0.057142857,0.057142857,0,0,0.214285714,0,0.057142857,0.028571429,0.171428571,0,0,0.028571429,0.028571429,0,0.028571429,0,0.071428571,0,0,3
0.007936508,0.003968254,0.047619048,0.091269841,0.075396825,0,0,0,0.01984127,0.003968254,0.047619048,0,0,0.035714286,0.023809524,0,0,0.285714286,0,0,0,0.226190476,0,0.063492063,0.003968254,0.01984127,0,0,0,0.043650794,0,0,3
0.001488095,0.046130952,0.029761905,0.03125,0.029761905,0.049107143,0.001488095,0.040178571,0.026785714,0,0.102678571,0,0.023809524,0.068452381,0,0,0,0.083333333,0,0.011904762,0.014880952,0.150297619,0.001488095,0.005952381,0.001488095,0.066964286,0,0,0.004464286,0.197916667,0,0.010416667,3
0,0.007619048,0.011428571,0.036190476,0.024761905,0.011428571,0.024761905,0.011428571,0.072380952,0.003809524,0.041904762,0.001904762,0.011428571,0,0.003809524,0.001904762,0.001904762,0.093333333,0.07047619,0.017142857,0,0.15047619,0.005714286,0,0.131428571,0.003809524,0.036190476,0.036190476,0.013333333,0.133333333,0.00952381,0.032380952,3
0.003779289,0.088813303,0.078609221,0.043461829,0.052910053,0.156462585,0.0143613,0.017384732,0.041194255,0.003779289,0.058201058,0.01095994,0.01095994,0.061980348,0.000755858,0.003023432,0.000377929,0.082388511,0.005668934,0.020030234,0.020786092,0.071428571,0.009448224,0.026455026,0.002267574,0.015873016,0.005668934,0.005668934,0.001133787,0.081632653,0.002645503,0.001889645,3
0.011801731,0.029110936,0.014948859,0.011014949,0.036191975,0.037765539,0,0.004720692,0.025177026,0.000786782,0.086546027,0.046420142,0.103855232,0.136900079,0.007867821,0,0,0.087332809,0,0.024390244,0.017309205,0.132179386,0,0.00393391,0.000786782,0.009441385,0,0.003147128,0,0.135326515,0.024390244,0.008654603,3
0.043478261,0,0.012787724,0.035805627,0.069053708,0.030690537,0,0.099744246,0.012787724,0,0.033248082,0.002557545,0.015345269,0,0.023017903,0,0,0.207161125,0,0.017902813,0,0.217391304,0.017902813,0.00511509,0.015345269,0.002557545,0,0.038363171,0.00511509,0.086956522,0,0.007672634,3
0.024242424,0,0,0.096969697,0,0,0,0.115151515,0.115151515,0,0.266666667,0,0,0,0.006060606,0,0,0.157575758,0.006060606,0,0,0.109090909,0,0,0,0,0,0,0,0,0,0.103030303,3
0,0,0.063492063,0.031746032,0.285714286,0,0,0,0,0,0.031746032,0,0,0,0,0,0,0.126984127,0,0,0,0.317460317,0,0,0.015873016,0.015873016,0,0.015873016,0,0.095238095,0,0,3
0,0.020833333,0.21875,0,0.041666667,0.020833333,0.020833333,0,0,0,0,0.010416667,0,0.010416667,0,0,0,0.072916667,0,0,0.041666667,0.385416667,0,0.020833333,0,0,0,0,0,0.135416667,0,0,3
0.035502959,0,0.041420118,0.017751479,0.01183432,0.130177515,0.035502959,0.017751479,0.00591716,0,0.183431953,0.00591716,0.017751479,0.017751479,0,0,0,0.124260355,0,0,0,0.171597633,0,0,0,0,0,0,0,0.076923077,0,0.106508876,3
0.061197917,0.013020833,0.041666667,0.045572917,0.03515625,0.071614583,0.013020833,0.055989583,0.006510417,0,0.08203125,0.01171875,0.006510417,0.015625,0.016927083,0,0,0.098958333,0.0078125,0.001302083,0.00390625,0.157552083,0,0.01953125,0.037760417,0.076822917,0,0.0234375,0,0.09375,0,0.002604167,3
0,0.002777778,0.013888889,0.005555556,0.041666667,0.080555556,0,0,0.002777778,0,0.011111111,0,0.002777778,0,0.008333333,0,0,0.036111111,0,0.002777778,0.002777778,0.288888889,0,0.216666667,0.063888889,0,0,0.008333333,0,0.202777778,0,0.008333333,3
0.048421053,0.016842105,0.035789474,0,0.122105263,0.004210526,0,0.010526316,0.010526316,0.002105263,0.073684211,0.008421053,0.054736842,0.023157895,0.065263158,0.002105263,0,0.16,0,0.018947368,0.006315789,0.166315789,0,0.046315789,0.014736842,0.012631579,0,0.016842105,0,0.065263158,0,0.014736842,3
0.034188034,0,0.05982906,0.111111111,0.102564103,0,0,0.017094017,0.025641026,0,0.05982906,0,0.008547009,0,0.051282051,0,0,0.376068376,0,0.008547009,0,0,0,0.008547009,0.094017094,0,0,0.034188034,0.008547009,0,0,0,3
0,0,0.068181818,0,0.011363636,0.022727273,0.022727273,0,0,0,0.102272727,0,0.011363636,0.022727273,0,0,0,0.329545455,0,0,0,0.352272727,0,0,0,0.011363636,0,0,0,0.045454545,0,0,3
0,0.064285714,0.196428571,0,0.075,0.010714286,0.007142857,0,0,0,0,0.003571429,0,0,0,0,0,0.078571429,0,0,0.196428571,0.271428571,0,0,0,0,0,0,0,0.096428571,0,0,3
0.009259259,0.0625,0.023148148,0.041666667,0.016203704,0.104166667,0.009259259,0.00462963,0.013888889,0,0.155092593,0,0.020833333,0.018518519,0,0,0,0.094907407,0,0.018518519,0,0.206018519,0,0,0,0.043981481,0,0.016203704,0,0.141203704,0,0,3
0.00297619,0.005952381,0.056547619,0.095238095,0.050595238,0.020833333,0.130952381,0.032738095,0.005952381,0,0.071428571,0,0,0.00297619,0.011904762,0,0,0.163690476,0,0,0,0.083333333,0,0.110119048,0.047619048,0.011904762,0.005952381,0.035714286,0.014880952,0.032738095,0.005952381,0,3
0,0.027368421,0.107368421,0.012631579,0.111578947,0.075789474,0.006315789,0,0.006315789,0.002105263,0.021052632,0.069473684,0.037894737,0.010526316,0.004210526,0,0,0.157894737,0,0.035789474,0.014736842,0.128421053,0,0.031578947,0.002105263,0.006315789,0,0,0.010526316,0.12,0,0,3
0,0.004048583,0.315789474,0,0.16194332,0,0.004048583,0,0,0,0,0.044534413,0,0,0,0,0,0.097165992,0,0,0.004048583,0.032388664,0,0.230769231,0.004048583,0.101214575,0,0,0,0,0,0,3
0.04,0.01,0.03,0.14,0.08,0,0,0.04,0.15,0,0.15,0,0,0.04,0,0.03,0,0.22,0.02,0,0,0,0.02,0,0,0,0.01,0.02,0,0,0,0,3
0.013392857,0.044642857,0.069940476,0,0.058035714,0,0.010416667,0,0.00297619,0,0.086309524,0.110119048,0.089285714,0.020833333,0.032738095,0,0,0.194940476,0,0.019345238,0.004464286,0.087797619,0,0.013392857,0.098214286,0.005952381,0.001488095,0.017857143,0,0.008928571,0.008928571,0,3
0,0.005555556,0.011111111,0,0.111111111,0.005555556,0,0.011111111,0.005555556,0.016666667,0.027777778,0,0,0,0.138888889,0,0.005555556,0.122222222,0,0.055555556,0,0.188888889,0.005555556,0.005555556,0.1,0,0.016666667,0.077777778,0,0.072222222,0,0.016666667,3
0.104166667,0,0.041666667,0,0.083333333,0,0,0,0,0,0.020833333,0,0.020833333,0.020833333,0.020833333,0,0,0.208333333,0,0.020833333,0,0.4375,0,0,0,0.020833333,0,0,0,0,0,0,3
0.007386888,0.05401662,0.000461681,0.078947368,0.00877193,0.146352724,0,0.046629732,0.015697138,0,0.095567867,0.000923361,0.018928901,0.130193906,0.031394275,0.014312096,0,0.028624192,0.004616805,0.00877193,0.013388735,0.074330563,0.000461681,0,0.015235457,0.015235457,0.012465374,0.019852262,0,0.156048015,0,0.001385042,3
0,0.045112782,0.015037594,0,0.007518797,0,0,0,0.041353383,0,0.041353383,0.041353383,0.011278195,0.007518797,0,0.07518797,0,0.203007519,0.07518797,0.003759398,0.015037594,0.327067669,0.041353383,0,0,0,0,0,0,0.030075188,0,0.018796992,3
0.017094017,0.012820513,0.098290598,0.017094017,0.055555556,0,0.017094017,0.012820513,0.012820513,0.004273504,0.170940171,0.004273504,0.025641026,0,0.038461538,0,0,0.316239316,0,0.021367521,0,0.115384615,0.008547009,0.008547009,0,0,0,0,0.017094017,0.025641026,0,0,3
0.005952381,0.005952381,0.0625,0.008928571,0.092261905,0.011904762,0.008928571,0.005952381,0,0,0.044642857,0.011904762,0.00297619,0,0,0.00297619,0,0.199404762,0.005952381,0.00297619,0,0.285714286,0,0.053571429,0.032738095,0,0.005952381,0.023809524,0,0.101190476,0.00297619,0.020833333,3
0.023076923,0.053846154,0,0,0.092307692,0,0,0.007692308,0,0,0.015384615,0.007692308,0.184615385,0.092307692,0,0,0,0.146153846,0,0.038461538,0,0.223076923,0,0,0.007692308,0.038461538,0,0,0,0.069230769,0,0,3
0,0.033057851,0.132231405,0.041322314,0.041322314,0.016528926,0.049586777,0.016528926,0.024793388,0,0.123966942,0,0,0.016528926,0,0,0,0.157024793,0,0,0.008264463,0.165289256,0,0,0,0.008264463,0,0.008264463,0,0.157024793,0,0,3
0,0.042735043,0.025641026,0,0.042735043,0.008547009,0,0,0,0,0,0.111111111,0.051282051,0.008547009,0,0,0,0.11965812,0,0,0.068376068,0.307692308,0,0,0,0,0,0,0,0.213675214,0,0,3
0,0,0.07,0.05,0.05,0.01,0.03,0,0.07,0,0.1,0,0,0,0,0.01,0,0.34,0.02,0,0,0.1,0.01,0.02,0,0,0,0.02,0.02,0.08,0,0,3
0.001736111,0.013888889,0.059027778,0,0.036458333,0.138888889,0.005208333,0,0,0,0.001736111,0.012152778,0.024305556,0.006944444,0,0,0,0.057291667,0,0.008680556,0.020833333,0.217013889,0,0.003472222,0,0,0,0,0,0.392361111,0,0,3
0,0,0.166666667,0.077777778,0.188888889,0,0.066666667,0,0,0,0,0.022222222,0,0,0,0,0,0.155555556,0,0,0,0.2,0,0.088888889,0.022222222,0.011111111,0,0,0,0,0,0,3
0.006666667,0.006666667,0.106666667,0,0.14,0.04,0,0,0.006666667,0.006666667,0.026666667,0,0,0,0.006666667,0,0,0.306666667,0,0,0,0.26,0,0.02,0,0,0,0,0,0.066666667,0,0,3
0.05982906,0,0.188034188,0.311965812,0.085470085,0,0.004273504,0.017094017,0,0,0.047008547,0,0.017094017,0.004273504,0.085470085,0,0,0.098290598,0,0.047008547,0,0,0,0,0,0,0,0.034188034,0,0,0,0,3
0.057894737,0.014736842,0.063684211,0.001052632,0.052631579,0.071052632,0.056315789,0.015263158,0.055263158,0.008421053,0.021578947,0.002105263,0.011052632,0.013157895,0.046315789,0,0,0.092631579,0.003157895,0.004210526,0,0.1,0,0.094210526,0.052631579,0.006842105,0,0.027894737,0,0.121052632,0,0.006842105,3
0.1125,0,0.025,0,0.2875,0,0,0.0125,0,0,0.0125,0,0,0,0.075,0,0,0.2625,0,0,0,0,0,0.0375,0.175,0,0,0,0,0,0,0,3
